INSCRI	PRE_PORT	PORT1	PORT2	PORT3	PORT4	PORT5	PORT6	PORT7	PORT8	PORT9	PORT10	PORT11	PORT12	PORT13	PRE_BIOL	BIOL1	BIOL2	BIOL3	BIOL4	BIOL5	BIOL6	BIOL7	BIOL8	BIOL9	BIOL10	BIOL11	BIOL12	BIOL13	PRE_QUIM	QUIM1	QUIM2	QUIM3	QUIM4	QUIM5	QUIM6	QUIM7	QUIM8	QUIM9	QUIM10	QUIM11	QUIM12	QUIM13	PRE_HIST	HIST1	HIST2	HIST3	HIST4	HIST5	HIST6	HIST7	HIST8	HIST9	HIST10	HIST11	HIST12	HIST13	PRE_FISI	FISI1	FISI2	FISI3	FISI4	FISI5	FISI6	FISI7	FISI8	FISI9	FISI10	FISI11	FISI12	FISI13	PRE_GEOG	GEOG1	GEOG2	GEOG3	GEOG4	GEOG5	GEOG6	GEOG7	GEOG8	GEOG9	GEOG10	GEOG11	GEOG12	GEOG13	PRE_MATE	MATE1	MATE2	MATE3	MATE4	MATE5	MATE6	MATE7	MATE8	MATE9	MATE10	MATE11	MATE12	MATE13	PRE_LEST	LEST1	LEST2	LEST3	LEST4	LEST5	LEST6	LEST7	LEST8	LEST9	LEST10	LEST11	LEST12	LEST13	PRE_APTD	APTD	AREA	CURSO	GRUPO
1344982	P	5	2.5	4	3.5	4	4	5	5	2	4	1.5	2	42.5	P	5	3	4	1	4	4	3	2	3	3	1	1	34	P	3	2	2.5	0	3.5	1	0	0	0	4	3	1	20	P	5	1	5	0	3.5	2.5	2	4	1	2.5	3	3.5	33	P	4	2	0.5	5	2	0	3	0	2	2	3	1	24.5	P	3	0	4	0	4	3.5	3.5	3	3	0	2	0	26	P	5	5	5	5	2	5	1	2	3	3	3	0	39	P	5	0	5	5	4.5	0.5	2	2.5	3.5	5	0	5	38	P	0	4	15	173
1349437	P	3	3	0.5	4.5	2	4		0.5	2				19.5	P	5	3	4	2	2	4	3	1.5	3.5	1	1	5	35	P	1	5	0	2	3	3	2	3	1	5	1	0	26	P	5	1	5	4	4	1	3	5		1.5	1.5	1	32	P	5	2	4	5	2	5	5	2.5	5	3		0	38.5	P	3	4.5	4	4	5	3	3.5	3.5	3	3	3	3	42.5	P	5	5	0	5	2	5	1.5	2	1	1		0	27.5	P	4.5	5	5	5	3	0	2	0	1				25.5	P	0	4	15	173
1336659	P	3	4	4	4	2	4	4	0	2	4	0	2.5	33.5	P	5	3	4	3	3	3	4	3	3	4.5	1	5	41.5	P	3	2	4	2	2.5	4	1	3	3	3	3	1	31.5	P	5	3	4	3.5	4.5	3	3	0	2	2.5	2.5	3	36	P	5	5	3	4	2	5	3.5	2	5	1.5	3	3	42	P	3	2.5	3.5	3.5	3	3	2.5	1.5	2	1	3	3	31.5	P	5	5	1	5	1	5	0	5	3	0	5		35	P	3	0	3	5	2	1.5	1	5	2	5	4.5	1	33	P	0	4	15	173
1350349	P	1	2	1.5	5	2	3	4.5	5	2	2	0	2	30	P	4	2	3	3	2.5	4	4	2.5	3	3	2.5	3	36.5	P	1	1.5	0	2	3	4	1	0	3.5	2	3	0	21	P	5	3	4	0	5	2	3	4	2	0	3.5	2.5	34	P	5	5	0.5	5	1	0	5	3	2	2	3	2	33.5	P	3	3	2	3	4	3.5	4	2.5	2	1.5	4	3	35.5	P	5	0	4	3.5	2	5	0	3	1	1	2	0	26.5	P	1	4	4	4	4	0	2	1.5	1	5	0	4	30.5	P	0	4	15	173
1349512	P	3	3	5	5	4	3.5	5	4.5	1.5	2	0	1	37.5	P	4.5	3	3.5	4	3	2	5	3	5	3	3.5	5	44.5	P	5	2	2	2	4	5	3	3	4	5	3	1	39	P	5	1	5	4	3.5	4	3	4	2	1.5	1	2.5	36.5	P	5	5	3	4.5	4	5	3	3	2	4		2	40.5	P	3.5	4	4.5	3	4	2	3	2.5	3	3	2.5	3	38	P	0	5		5	5	5	5	2	5	0	3	3	38	P	5	5	5	5	3	3.5	5	5	5	5	5	4.5	56	P	0	4	15	173
1345114	P	4	3	4	5	2	4	1	0	2	0	0	2	27	P	5	2	4	3	3	3.5	4	2.5	5	3	4	5	44	P	1	1	4	2	4	3.5	2	0	1	4	2	5	29.5	P	5	1	3	3.5	4	2	1	0	2	1	2.5		25	P	5	4	5	5	2	0	3	3					27	P	3	3.5	4	4	4	3.5	3.5	2.5	2.5	1.5	5	4	41	P	5	5	0	4	2	4	0	0	3	1	2	0	26	P	5	5	5	5	5	2	5	5	5	5	5	5	57	P	0	4	15	173
1338037	P	4	4	5	4	1.5	4	5	5	3.5	4	2	2.5	44.5	P	5	2	5	4	4.5	3.5	5	3	4	0	2	5	43	P	5	5	3	2	4	4	1	0	1	5	1	1	32	P	5	0	5	4	4	5	0	0	0	2.5	2.5	3.5	31.5	P	4	5	3	5	2	5	5	3	5	1	1.5	2.5	42	P	3	4	4	4	3	4	4	3	3	1	4	3	40	P	5	5	1	2	2	5	1.5	0	1	1	2	0	25.5	P	5	5	4.5	4	5	3.5	4	5	5	5	4.5	5	55.5	P	0	4	15	173
1348656	P	4.5	5	5	5	4	3	4.5	5	3	2	1	2	44	P	5	4	3	3	3	4	2	2.5	3.5	3	3	5	41	P	0.5	5	1	2	3	3.5	3	3	1	2	4	3	31	P	3	2.5	5	2	3.5	4	4	1	0.5	4	3.5	3.5	36.5	P	3	4	2	5	2	1	5	3.5	2	2	2	0	31.5	P	3.5	5	4	3	4	3	1.5	2.5	3	2.5	2.5	2	36.5	P	5	0	5	5	2	5	5	2	5	1	3	3	41	P	5	5	3	5	5	2.5	4.5	5	3	0.5	0	0.5	39	P	0	4	15	173
1348397	P	4	3	4	5	2	4	3	3	3	0	0	2.5	33.5	P	5	2	4	1	4	2	2	2	5	3	3	5	38	P	0	1	0	1	1	5	0	0	1	2	0	3	14	P	3	0.5	4	2.5	3.5	3.5	2	0	0	1	3	4	27	P	3	3	3	4.5	2	0	5	2	2	1	2.5	1	29	P	3.5	1.5	4	4	4	3	3	3	2	2	0	3	33	P	5	5	1	4	2	5	0	2	5	0.5	3	0	32.5	P	4.5	5	5	5	5	2	5	5	4	5	5	4	54.5	P	0	4	15	173
1345947	P	5	4	4	4	3	5	1		3		0	0.5	29.5	P	5	2	4	4	2	4.5	4	2	4	3	3	5	42.5	P	3	1	1	2	4	4	3	3	1	2	2	4	30	P	3	0	4	3	3.5	4	2	0	1.5	0	2	1	24	P	5	3	1	5	2	2	5	3	5	2	3.5	3	39.5	P	3	3.5	4	3	4	3	3	2	3	0	1.5	3	33	P	5	5	1	2	5	4.5	3	3	3	1	3	0	35.5	P	5	5	3	5	4.5	2	0.5	4	4	5	0	4	42	P	0	4	15	173
1338600	P	3	2	2										7	P	4		4	5	0.5	2	4.5	3	4	3	1.5	5	36.5	P	3	5	5	5	4	4	0	3	1	5	3	5	43	P				0	4.5								4.5	P	5	2	1	5	5	5	5	5	2	2	3	3	43	P													0	A													0	A													0	P	0	4	15	173
1350257	P	3.5	3	4	5	4	4	4	5	2	5	3	2	44.5	P	4	3	3	4	3	2	2	0.5	3	2.5	3	3	33	P	1	1	1	2	2	5	0	0	1	2	1	1.5	17.5	P	5	3	5	2.5	3.5	4	4	3	0	3	4	4	41	P	5	5	3	5	2	1	0	1.5	2	0	0.5	0	25	P	3.5	1.5	4	4	5	3	3.5	2	3	2	3	3.5	38	P	5	5	1	5	2	3	1	3	1	1	0	0	27	P	5	5	3	1	4.5	4	4	3	2.5	5	0	4	41	P	0	4	15	173
1348410	P	4.5	4	4	4.5	2.5	5	5	3	5	2	0.5	2.5	42.5	P	5	2	3.5	2	2.5	2	2.5	1	5	3	3	4.5	36	P	1	0	1	2	3	5	3	0	1	5	5	1	27	P	5	2	5	3	4.5	4.5	1	0	1	1.5	3.5	2	33	P	5	5	3	5	5	2	3	3	2	1	1	0	35	P	3	3	3.5	4	5	3	4	3.5	3	2	2	3.5	39.5	P	1	5	0	2	2	3	1	2	0.5		5	1	22.5	P	5	5	3	5	5	3	4.5	4	5	5	0	4	48.5	P	0	4	15	173
1344555	A													0	A						0							0	A													0	A													0	A													0	A													0	A													0	A													0	P	0	4	15	173
1343774	P	1	3	4	5	1	3	4	5	2	2	1	0.5	31.5	P	4	3	5	4	0	3.5	5	3.5	4	3	4	5	44	P	4	4.5	2	2	2.5	3	5	0	3	5	3	3	37	P	3	5	4	3	4	5	4	3	2	1.5	1.5	1	37	P	5	5	1.5	5	5	5	5	5	5	5	5	3	54.5	P	2.5	3.5	4	3	5	3	3	3	3	3	4	3	40	P	5	0		5	2	5	5	5	1	0	3	0	31	P	5	5	5	5	3.5	1.5	5	5	2.5	5	5	4	51.5	P	0	4	15	173
1346001	P	3	2		3	4	4	3	4.5	3	2	0.5	2	31	P	5	1.5	4	4	3	3.5	5	2	4.5	2	4	5	43.5	P	5	1	4	2	3	4	3	0	1	5	3	5	36	P	5	1	4	3	4	5	3	4	2	2.5	3	1	37.5	P	5	3	1	5	2	2	5	3	5	1	1	3	36	P	3.5	2.5	4	3.5	4	3	4	2.5	2	2	3	3.5	37.5	P	5	5	5	2	2	5	3	5	3	0	2	0.5	37.5	P	5	5	5	5	5	1	1.5	4.5	4	5	5	4	50	P	0	4	15	173
1352109	P	3	4	5	4.5	3	4					0.5	1	25	P	5	2	4	2.5	3	3	3		0.5	0	3	5	31	P	3	1	2	2	2	2	1	0	1	0	5		19	P	4	0	4	0	4	3	0	2		1	2	1	21	P	5	5	3	4	1		5	2	2				27	P	4		4	2	3	3		1.5	2.5	0	1	2.5	23.5	P	5	5		3	2	3	1		1				20	P	5	5	5	5	5	1	5	5	4	5	5	3.5	53.5	P	0	4	15	173
1337102	P	3	3	5	2	3.5	4	3.5	3	3	3	1	1	35	P	5	4	4	4	4	4	3	2.5	4.5	3	2	5	45	P	3	2		2	3	5	3	3	1	2	1	5	30	P	3	5	4	3	2	3	3	1		2	1.5	3	30.5	P			1	1	0	2	0	2	2	0			8	P	3	5	3.5	2	5	4.5	3.5	4	2	3	3	1.5	40	P	5	0	0	2	2	3	2		1			0	15	P	5	0	4	5	5	2	5	5	5	3	0	4	43	P	0	4	15	173
1337621	P	5	4	1.5	4.5	4	5	3	3	3	4	1	2.5	40.5	P	5	2	4	5	3.5	4	5	3	2.5	3	1	5	43	P	3	1	0.5	2	2.5	4	0.5	0	1	3.5	3	3	24	P	5	1	5	3.5	4	4	1.5	1	0.5	3.5	3	3	35	P	5	5	5	5	1	4	5	3	2	1	3	3	42	P	3	3	5	0	5	3	4.5	2	2.5	2	4	3	37	P	3	5	1	4	2	5	5	2	5	0	5	3	40	P	5	5	5	4.5	5	2.5	5	4.5	3	3	4	5	51.5	P	0	4	15	173
1337287	P	2	3	4	4	1	3	5	3	1	2	1	2.5	31.5	P	5	1	3	1	2	3	1.5	1	3	3	1	4.5	29	P	2	1	2.5	2	3	2	0	0	1	2.5	2	0	18	P	5	2.5	4.5	3.5	2.5		4	0	1.5	1.5	0		25	P	5	5	5	5	1.5	1.5	3.5	3	3	0	0	3	35.5	P	2	1.5	4	2	4	3	1	1.5	3	0.5	1	2	25.5	P	5	0	1.5	2	2	4	1	5	5	3	4	0	32.5	P	3	5	4.5	0.5	1	4	2	4.5	4	0	4	4.5	37	P	0	4	15	173
1342955	P	5	4	4	4	5	4	4.5	3	4	3	4	3.5	48	P	4	3	3	2	3	3.5	2.5	4	4.5	4.5	2.5	5	41.5	P	5	4	4	2	2.5	3	2.5	0	1	3.5	0	3	30.5	P	2	1	4.5	2.5	3.5	5	2	2.5	1	3.5	3	2.5	33	P	5	5	1	4	2	1	5	3	5	0	1	3	35	P	3.5	2.5	4	4	4	5	2.5	4	4	2	4	2.5	42	P	3	4	5	4	2	5	0.5	0	1	0	5	0	29.5	P	5	5	5	5	5	3	5	5	5	3	5	5	56	P	0	4	15	173
1357067	P	2.5	4	4	4	4	4	1	2.5	2	0	0	3	31	P	4	3	4	4.5	3	5	2.5	1.5	1.5	3	2	5	39	P	3	1	3	2	4	4	3	3	4	5	3	3	38	P	3	3	4.5	5	5	3	1	0	0	3	2	4	33.5	P	5	5	1	5	5	5	5	3	5	2	3.5	5	49.5	P	3	4	4	4	5	4	3.5	2	1.5	3	5	3	42	P	5	5		5	2	5	0	2	3	1	2	1	31	P	5	5	4	5	5	3.5	5	5	4	5	5	5	56.5	P	0	4	15	173
1341525	P	3	3.5	3	5	2	5	0	4	1	0	0	2	28.5	P	4	2	4	3	4	3	4	0	5	2	1	3	35	P	3	0.5	5	2	4	3.5	1	3	4	5	3	2.5	36.5	P	2	3	5	3	4.5	4	2	2.5	1	1	0	4	32	P	5	5	3	5	2	5	5	3	2	2	4	5	46	P	3	2.5	3	3.5	4	4.5	3	2	3	2	1.5	3	35	P	5	0	1	5	1	5	4	2	1	1	5		30	P	5	5	4.5	4.5	1	4	5	5	2.5	3	5	4	48.5	P	0	4	15	173
1346759	A													0	A													0	A													0	A													0	A													0	A													0	A													0	A													0	P	0	4	15	173
1343064	P	5	3	2	3	2	4.5	4.5	0	2	5	2	1	34	P	5	3	4	3	2	4	2	1	3	3	1	3	34	P	1	1	1.5	2	3	4	0	0	1.5	2.5	1	1	18.5	P	1.5	1	4	2.5	2	3	2			1	2	2	21	P	5	5	2.5	0.5	2	0	0	3	2	0		0	20	P	1	3	3	4	4	4	3.5	1	2	0	4	3	32.5	P	5	0	4.5	2	1	5	3	2	1	3	5	0	31.5	P	5	0	4	5	5	2	5	5	4	5	0	3	43	P	0	4	15	173
1346025	P	5	3	2.5	2.5	2	2	5	5	3	0	2	1	33	P	5	3	4	2.5	3.5	4	3	1.5	2	3	3	4	38.5	P	3	1	0	5	4	5	3	3	4	4	2	5	39	P	4	1	5	1	4	3	3	0	0	2	4.5	1.5	29	P	5	5	3	4	5	2	5	3	2	4	2	3	43	P	3	2.5	4	4	2	4	3.5	2.5	3	1	2	3.5	35	P	0	5	1	5	5	5	5	2	5	1	3	0	37	P	5	0	4.5	5	1.5	0.5	4	2.5	4	5	5	0	37	P	0	4	15	173
1343682	P	3	5	4.5	4	4	4	2	0	1.5	2	1	2	33	P	4	5	4	4.5	3.5	5	4	1	2	3	3	5	44	P	3	5	2	3	3	5	5	0	4	5	3	3	41	P	3	5	4	1	1.5	5	3	1		2	1		26.5	P	5	5	4.5	5	5	5	5	3	5	0.5	2.5	3	48.5	P	4	4	4	3	3	3	3.5	2	1	0	1	2	30.5	P	5	5	3.5	5	2	5	2.5	2	1	3			34	P	3	0	5	5	4.5	4.5	5	2.5	4	5	5	4	47.5	P	0	4	15	173
1353553	P	4	3	1.5	5	3	4	4		2		0	2	28.5	P	4.5	3	2	1	3	2.5	3	1	4	2	2	5	33	P	3	1	0	2	3	3	0	3	1	4	3	5	28	P	1		1	0	3	2	1	0	0	1	1	3	13	P	5	5	3	5	2	2	5	3	2	1	1	2	36	P	1	1.5	3	3	4	3	2	1	1	1	2	2	24.5	P	5	5	0	2	2	5	0	2	3	1	2	0.5	27.5	P	0	5	4	5		0	1.5	2	4	5	0	5	31.5	P	0	4	15	173
1344746	P	1	2	5	4	3	4	2	0	0		0.5	2	23.5	P	5	3	3	0	2	5	3	2	4	1	3	4	35	P	3	4	1	5	2	4	1	0	1	1	0	2	24	P	3	1	2	3	4	3.5	2	0.5			2.5	3	24.5	P	3	5	4	3	1	0	0.5	3	2	0	2	2	25.5	P	4.5	2.5	4	4	5	4	3.5		3	1	3	3	37.5	P	5	5	3	5	2	5	1	2	3	1		0	32	P	3.5	0	3	2	5	0.5	4.5	5	0.5	5	0	1	30	P	0	4	15	173
1344227	P	2	5	5	5	5	4	4	5	4	5	1	3.5	48.5	P	5	3	5	5	5	3.5	4	3	5	3	4	5	50.5	P	3	2	1	2	3	5	1	3	5	5	3	3	36	P	5	3	4	4.5	4.5	4	3	0.5	2	5	2.5	3.5	41.5	P	5	3	4	3	5	2	1	0	2	0	0	0	25	P	4.5	1	4	4	5	4	3.5	2.5	3	1.5	4	3.5	40.5	P	2	4	1	2	2	5	3	2	3	0	5	0	29	P	5	5	4.5	5	5	5	5	5	5	3	5	5	57.5	P	0	4	15	173
1342917	P	5	4	3	3	1	5	4.5	4	2	5	0	0	36.5	P	5	4	4	3	2	4	5	4	3	3	2.5	5	44.5	P	3	1	1	1	3	3.5	3	3	1	2	1	3	25.5	P	2.5	1	0	4	5	4	0	0.5	2	1.5	3.5	3	27	P	3	3	2	5	3	2	5	0	5	0	0	0	28	P	3.5	0	4	3	5	3	4	1	2	1	2	2.5	31	P	5	5	0	5	2	3	3	2	1	0	5	0	31	P	0	0	1.5	3	2	2	1	5	3	5	0	5	27.5	P	0	4	15	173
1358084	P	3	4	4	3	4	3	1.5	5	2.5			2	32	P	5	1			2.5	2.5	3	3	3	3	3	1	27	P	1	1	3	2	3.5	5	1	0	1	5	3	0	25.5	P	5	1	5	2.5	3.5	3	2	3	1	3	4.5	4	37.5	P	5	0	5	5	1	5	3.5	2	5	0	1.5	2	35	P	3	2	5	3.5	5	3.5	3.5	3	4	0.5	3	2.5	38.5	P	5	5	5	5	5	5	1	0	1	0	3	0	35	P	5	5	4	4	3	1	3	4	3	5	0	4.5	41.5	P	0	4	15	173
1346971	P	5	3	2	4.5	4	4	4	5	3.5	5	4	2	46	P	4.5	3	4	3	1.5	3	3	2	3	3	4	5	39	P	3	2	0	2	4	4	0	3	1	4.5	2	5	30.5	P	3	1	5	3.5	4	4	3	3	2	2.5	2.5	4	37.5	P	2	5	1	5	1	0	5	3	5	0	4	3	34	P	3	2.5	4	2.5	5	3	2.5	2.5	5	1	3	2.5	36.5	P	5	5	1	4	0	5	3.5	2.5	1	0	3	0	30	P	5	0	4	5	4	1	3	5	3.5	3	0	4.5	38	P	0	4	15	173
1352215	P	5	4	1	3	3	4	2	3	2.5	2	3	2	34.5	P	5	4	3.5	3.5	2	4	4	2	3.5	0	1	5	37.5	P	3	2	1	2	2	3.5	0	0	1	1	1.5	2	19	P	3	3	5	4	2.5	4	3	0	0	3	1	0.5	29	P	5	5	5	4	2	2		3	2	0	2	1	31	P	4	2	4	3.5	4	2.5	3.5	3.5	3	1.5	4.5	3	39	P	2	5	2	2	2	3	1.5	2	1	1	3	0	24.5	P	5	5	5	5	5	3	5	5	5	5	5	4	57	P	0	4	15	173
1349321	A													0	A													0	A													0	A													0	A													0	A													0	A													0	A													0	P	0	4	15	173
1337300	P	2	3	2	4.5	4	4	4.5	2	2		1		29	P	4.5	3	4	2	3	3	4		4	3.5	4	4	39	P	5	2		2	4	4	0	3	1	4	3	5	33	P	1	5	4.5	3	3.5	3.5	2	1.5		3	0	2.5	29.5	P	5	5	4	5	5	0	5	3	5	2	5	5	49	P	2	4	4.5	3	5	2	2.5	3.5		2.5		2	31	P	5	4	0	5	3	4	1	2	3	0	2	0	29	P	5	5	4.5	5	5	1.5	1.5	5	2	5	3.5	0	43	P	0	4	15	173
1337928	P	4	4	5	5	4	4	5	2.5	2.5	2	2	2	42	P	5	2	4	2	4	4.5	3	2	5	3	1	5	40.5	P	3	4	3	2	3	4.5	5	3	1	2	0	1	31.5	P	5	1	5	0	4.5	3.5	2	4	1	4	4	4	38	P	5	2	3	3	2	2	4	1	2	0	2	1	27	P	4	2	3	4	3	3	4	2	3	3.5	5	3	39.5	P	3	5	1	4	2	5	2	0	1	0	4.5	0	27.5	P	5	5	5	5	5	1.5	5	5	5	5	5	5	56.5	P	0	4	15	173
1346537	P	4	2	2	5	3	4	3	3.5	2		2.5		31	P	4	4	5	4.5	2	4.5	4	2	3	5	4	5	47	P	3	2	3	2	4	3	2	3	3	5	3	5	38	P	3	2	3.5	3	5	3	4	2.5	1	1	2	3.5	33.5	P	5	5	2	5	4	3	5	2	5	2	1	3	42	P	3	4	3.5	3	4	3.5	2.5	2.5	3	1	3	3	36	P	5	5	4	5	5	5	4.5	3	3	3	4	0	46.5	P	3.5	0	2	5	2.5	2	5	3	4	5	5	4	41	P	0	4	15	173
1337751	P	1.5	3	1	4	4	4	5	4.5	1.5	3	0.5	3	35	P	4	1.5	3	3.5	2.5	2.5	2	1	4	3	1	5	33	P	3	1	1	2	0	3.5	0	3	1	3	3	1	21.5	P	4.5	3	4	3	3	2	3	0	1	4	1	4	32.5	P	5	5	5	3	2	0	5	2	5	0	1	0	33	P	4	4	4	3	4.5	3	3.5	2.5	2	3.5	4	2.5	40.5	P	3	1	1	4	2	5	3	2	3	0	5	0	29	P	0	0	2.5	0	0.5	0.5	2	1	0	3	0	0	9.5	P	0	4	15	173
1347103	A													0	A													0	A													0	A													0	A													0	A													0	A													0	A													0	P	0	4	15	173
1347110	P	4	3	4	5	5	3.5	1.5	1	1	0	0	1	29	P	4.5	3	3	0	3	2.5	0	0	3.5	0	3	3	25.5	P	2	1	1	2	1	2.5	0.5	3	1	4	1	2	21	P	5	0.5	4	2.5	3	4.5	2.5	5	2	1.5	4	3	37.5	P	4	2	4	3	1	0	0	1	0	0	0	2	17	P	3	0	4	2	5	4	3.5	2	2	0	4.5	1	31	P	3	5	1	4	2	0	0	0	1	0	0	1	17	P	3.5	5	5	4	4.5	1.5	5	5	4	5	5	5	52.5	P	0	4	15	173
1338938	P	4.5	5	4	5	2	4	4	4.5	4.5	0	3	3.5	44	P	5	3	4	4.5	1.5	3.5	4	2	3	3	1	5	39.5	P	3	2	4	2	4	5	5	3	1	1.5	2	2	34.5	P	5	3	3	1	4	4	2	2	1	2	4	3.5	34.5	P	5	5	2	5	1	2	5	3	5	5	1	2	41	P	3	3	4	5	4	3	2.5	2	3	0	2	2	33.5	P	5	5	5	5	5	5	1	5	5	1	5	0	47	P	5	5	5	5	5	2	5	5	5	5	5	3	55	P	0	4	15	173
1346926	P	5	3	2	4	2	3	2		1	0	0	1	23	P	5	3	4	3	4	4	1.5	3	4	3	1	3	38.5	P	0	0	1	2	3	2	3	0	1	2	3	2	19	P	5	1	3.5	2.5	2	2.5	1	3.5	0	1.5	2	2	26.5	P	5	2.5	3	4	2.5	2	2	3	2	0	0.5	0	26.5	P	2.5		3	4	3	3	2	2	2	0	1	3	25.5	P	5	5	1	5	2	5	0	2	3	1	5	0	34	P	5	0	4.5	4	3.5	0	1.5	5	2	5	5	4	39.5	P	0	4	15	173
1343088	P	3	4	2	3.5	1	5	4	3	2.5	2	1	2	33	P	5	4	4	2	0.5	4	4	2	4.5	2.5	4	5	41.5	P	3	4	2	2	4	2.5	0	3	4	1.5	2	3	31	P	5	1	4	2.5	3.5	3	3	3	0	2	2	1	30	P	5	5	3	5	2	5	5	3	5	2.5	1	2.5	44	P	2.5	2	3.5	3	4	2	3	2.5	2	1	3	3.5	32	P	5	4	1	5	5	5	3	2	3	0	4	0	37	P	3	5	2	5	4.5	4	4	3	2	5	4.5	3	45	P	0	4	15	173
1355757	A													0	A													0	A													0	A													0	A													0	A													0	A													0	A													0	P	0	4	15	173
1345282	A													0	A													0	A													0	A													0	A													0	A													0	A													0	A													0	P	0	4	15	173
1350004	P	5	5	4	4	3	4	5	1	4	3		3	41	P	5	2	4	4	4	3.5	3	3	0	3.5	1	5	38	P	3	0.5	3	2	4	5	1.5	3	4	4	4	5	39	P	2	3	4.5	0.5	4.5	4	3	3	3	1	2.5	0	31	P	5	5	5	5	2	2	5	2.5	2	4	1.5	3	42	P	3	2	4.5	4	5	3.5	4	3	2	1.5	2	3	37.5	P	5	4	1	2		5			1	1	2	0	21	P	4.5	5	3	5	5	4	5	5	3	3	5	4	51.5	P	0	4	15	173
1338358	P	4	3	1	2	2.5	4	1.5	1	2	2		2	25	P	4	3	4	2	4.5	3.5	5	1	3	3	3	5	41	P	5	1.5	5	2	4	4	5	0	4	5	3	5	43.5	P	1.5	3	3	3	3	4	3	0	2	2	1.5	2	28	P	5	5	1	4	2	2	4.5	5	5	5	4	2	44.5	P	3	2.5	4	3	4	3	2.5	2	3	1.5	1	3	32.5	P	5	5	1.5	5	1	3	1	3	3	0	3	0	30.5	P	3	5	2	4	2	0.5	5	5	4	5	0	4	39.5	P	0	4	15	173
1342191	P	5	5	1	4	4.5	3	0	2	3	2	3	2	34.5	P	5	4	5	3	3	5	4	3	4	3	3	5	47	P	3	5	0	2	1	4	3	0	4	2	3	3	30	P	3	1	3.5	3.5	4	3	2	0	1.5	2.5	1.5	3.5	29	P	4	5	3	4	1	2	5	3	2	3	3	3	38	P	3.5	3	3	4	4	4	3.5	3.5	1	1	2	4	36.5	P	3	5	5	5	5	5	1	0	3	0	5	0	37	P	3	0	5	1.5	4	0.5	4	4	1.5	5	0	3.5	32	P	0	4	15	173
1342603	P	1	4	4.5	4	2	5			3			2	25.5	P	3	2	4	1	1	2.5	1	1	3	3	1	2	24.5	P	3	3	2	2	3	4	0	0	1	3	1	1	23	P	3	1	3.5	1.5	3.5	3	0.5	2	1	3	2	4	28	P	5	5	3	4	2	0		3	2	0	2		26	P	3	2	3.5	2.5	3	4	3	3	1	0	1	3	29	P	5	0		1	5	5		2	3		2		23	P	3	5	4.5	5	3	1.5	5	5	3	4	5	5	49	P	0	4	15	173
1343651	P	2.5	3	4	2	2	3.5	0	0	0	0	0	0.5	17.5	P	5	2	3	0	3	2.5	1	3	2	1	2.5	3	28	P	5	0.5	2.5	3.5	3	4	0	3	1	5	3	4	34.5	P	5	5	2	2	3.5	4	3	0	1	1	0	2	28.5	P	5	3	1	3	2	2	5	3	1	0	2	0	27	P	2.5	3.5	4	2.5	4	3	3	2	1	1	2	2	30.5	P	3	5	1	2	1	5	3		0	0	0.5		20.5	P	3	5	3	4	5	2	1.5	3	2.5	5	5	3.5	42.5	P	0	4	15	173
1339139	P	5	5	5	5	2	4	0		2		1	1.5	30.5	P	4	3	4	5	2.5	5	2.5	2	4	2	3	5	42	P	3	5	1	2	4	5	3	3	4	3	1	5	39	P	5	1	3.5	3.5	4	4	3	3	2	3.5	5	3	40.5	P	5	5	5	5	5	5	5	2.5	2	3	1	0	43.5	P	3	3	4	3.5	4.5	2	2.5	2	3	1.5	5	3	37	P	5	5	5	5	5	5	3	2	3	5	2	0	45	P	5	5	3	5	5	4	5	5	4	5	5	3.5	54.5	P	0	4	15	173
1337829	P	3	2	3.5	2	4	3	5	5	1	2	2	2.5	35	P	4	2	3	3.5	1	4	4	1	5	2.5	1	5	36	P	3	1.5	3	2	1	5	3	3	1	2	1	3	28.5	P	5	1	4.5	0	5	4	3	0	2	1.5	4	4	34	P	3	5	3	5	2	5	5	3	2	2	0.5	5	40.5	P	4	4	3.5	4	4	3	3.5	2.5	1	1	0	4	34.5	P	5	5	1.5	5	2	5	1	2	5	0	5	0	36.5	P	0	5	0.5	4	2	1	2	0.5	0	2	0	0	17	P	0	4	15	173
1343910	P	2.5	3	1	5	5	4	0		2.5		1	2.5	26.5	P	5	2	3	1	2	4.5	2	1	5	3	3	5	36.5	P		1		5	1	2	2	3	1	1.5	1	0	17.5	P	5	4	4	3	3.5	3	3	2	2	2.5	0	3	35	P	3	5	3	4	2	2	0.5	0	5	0	2	2	28.5	P	1.5	0	4	2	4	4	3	3.5	2	3	1	2.5	30.5	P	5	0	5	4	2	5	1	0	1	1	0.5	0	24.5	P	3	5	4.5	0	4	1.5	0	1.5	3	3.5	4.5	5	35.5	P	0	4	15	173
1349208	P	5	3	1	5	4	2	4	5	3	2	0	2.5	36.5	P	5	3	4	2	2	4.5	3	4	5	3	4.5	4	44	P	3	4	3	3	2	4	0	3	1	5	3	2	33	P	3	3	3.5	2.5	4.5	4	1	2	2	3	3.5	3	35	P	5	3.5	1.5	5	4	0	5	3	5	2	1	3	38	P	3.5	3	4.5	4	5	3	3	3.5	3	1.5	2	4	40	P	5	5	5	2	1.5	5	1	0	1	0	5	0	30.5	P	4.5	5	4.5	5	5	4	2	5	2	5	5	4	51	P	0	4	15	173
