INSCRI2	INSCRI	OPC1	PAAIS	ISENTOS	APROVF2	MATR	CURPAS	IDADE	SEXO	RACA	ENSFUND	ENSMED	TIPOMED	FEZCPV	TIPOCPV	OPCUNICAMP	MOTCARR	RENDA	RBRUTA	QTSVIVEM	CATPAI	CATMAE	INSTRPAI	INSTRMAE	TRABALHA	LEJORNAL
20001497600	1497600	75	-1	0	1	0	0	5	2	-1	1	1	3	1	-1	1	4	5	-1	5	3	8	7	7	1	4
20001497617	1497617	75	-1	0	0	0	0	4	1	-1	2	0	3	1	-1	5	1	5	-1	5	5	2	3	5	1	2
20001497624	1497624	81	-1	0	0	0	0	3	2	-1	2	2	3	1	-1	1	1	4	-1	6	7	8	9	7	1	2
20001497631	1497631	15	-1	0	0	0	0	4	1	-1	2	3	3	2	-1	6	1	1	-1	4	7	7	3	3	1	2
20001497648	1497648	81	-1	0	1	0	0	3	2	-1	3	2	3	1	-1	5	6	6	-1	5	2	4	7	7	1	4
20001497655	1497655	34	-1	0	0	0	0	4	1	-1	1	1	3	1	-1	3	6	8	-1	4	2	4	9	9	1	3
20001497662	1497662	75	-1	0	0	0	0	4	2	-1	1	1	3	2	-1	1	4	5	-1	4	4	8	9	5	1	3
20001497679	1497679	15	-1	0	0	0	0	4	1	-1	1	1	3	1	-1	5	7	5	-1	3	2	8	9	9	1	2
20001497686	1497686	17	-1	0	0	0	0	6	2	-1	2	1	3	1	-1	2	1	8	-1	5	2	8	9	7	1	4
20001497693	1497693	5	-1	0	0	0	0	4	2	-1	2	1	3	1	-1	1	6	4	-1	3	3	3	7	9	1	4
20001497709	1497709	75	-1	0	0	0	0	4	2	-1	3	2	3	1	-1	2	1	3	-1	4	2	8	9	9	1	2
20001497716	1497716	21	-1	0	0	0	0	3	1	-1	3	4	3	2	-1	2	1	4	-1	5	7	8	8	6	1	3
20001497723	1497723	34	-1	0	0	0	0	3	1	-1	4	1	3	2	-1	1	1	7	-1	4	2	3	9	9	1	3
20001497730	1497730	16	-1	0	0	0	0	3	1	-1	3	1	3	1	-1	6	4	4	-1	5	2	8	9	9	1	4
20001497747	1497747	75	-1	0	0	0	0	3	2	-1	1	2	3	1	-1	3	6	5	-1	5	2	2	7	9	1	1
20001497754	1497754	75	-1	0	0	0	0	3	2	-1	2	2	3	1	-1	1	1	3	-1	4	6	8	7	7	1	2
20001497761	1497761	75	-1	0	1	0	0	4	2	-1	1	1	3	1	-1	8	4	7	-1	2	2	2	8	9	1	4
20001497778	1497778	57	-1	0	0	0	0	3	2	-1	3	1	3	2	-1	5	6	4	-1	3	6	3	3	7	1	2
20001497785	1497785	34	-1	0	0	0	0	2	1	-1	2	1	3	1	-1	7	1	5	-1	2	3	3	7	9	1	2
20001497792	1497792	10	-1	0	0	0	0	3	1	-1	4	1	3	2	-1	5	6	7	-1	4	2	3	9	9	1	2
20001497808	1497808	75	-1	0	0	0	0	3	1	-1	1	1	3	2	-1	1	6	7	-1	5	3	8	9	9	1	2
20001497815	1497815	75	-1	0	0	0	0	6	2	-1	2	4	3	1	-1	1	4	4	-1	4	4	4	7	9	1	4
20001497822	1497822	12	-1	0	0	0	0	3	1	-1	2	1	3	2	-1	5	2	8	-1	6	2	3	9	9	1	4
20001497839	1497839	75	-1	0	0	0	0	7	2	-1	3	3	3	1	-1	8	4	4	-1	4	3	8	9	8	1	3
20001497846	1497846	5	-1	0	0	0	0	3	2	-1	1	1	3	2	-1	1	1	4	-1	4	2	8	9	9	1	4
20001497853	1497853	75	-1	0	0	0	0	4	1	-1	2	2	3	1	-1	2	1	5	-1	3	2	8	9	7	1	2
20001497860	1497860	40	-1	0	1	0	0	3	2	-1	2	3	3	2	-1	7	1	4	-1	5	2	8	8	4	1	2
20001497877	1497877	15	-1	0	0	0	0	4	1	-1	1	3	3	1	-1	1	4	9	-1	4	1	2	9	9	1	3
20001497884	1497884	75	-1	0	0	0	0	4	1	-1	1	1	3	1	-1	1	1	7	-1	4	2	4	9	9	1	4
20001497891	1497891	75	-1	0	1	0	0	3	1	-1	1	1	3	1	-1	1	4	5	-1	5	3	3	9	7	1	2
20001497907	1497907	19	-1	0	0	0	0	5	1	-1	1	1	3	1	-1	1	4	5	-1	5	2	8	9	8	1	2
20001497914	1497914	43	-1	0	0	0	0	3	1	-1	1	1	3	1	-1	5	1	5	-1	3	4	8	3	3	1	2
20001497921	1497921	81	-1	0	1	0	0	3	2	-1	2	4	3	2	-1	1	6	3	-1	3	3	8	3	3	1	4
20001497938	1497938	75	-1	0	0	0	0	3	1	-1	3	1	3	2	-1	5	4	5	-1	3	3	4	7	9	1	2
20001497945	1497945	13	-1	0	0	0	0	5	2	-1	2	1	3	1	-1	1	6	8	-1	5	2	3	9	9	1	3
20001497952	1497952	7	-1	0	0	0	0	3	2	-1	2	1	3	1	-1	1	1	4	-1	4	8	8	4	3	1	4
20001497969	1497969	75	-1	0	1	0	0	7	2	-1	2	1	3	1	-1	5	1	4	-1	4	5	5	5	3	1	3
20001497976	1497976	75	-1	0	1	0	0	5	2	-1	3	1	3	1	-1	6	4	7	-1	5	2	2	9	9	1	4
20001497983	1497983	12	-1	0	0	0	0	4	1	-1	2	2	3	1	-1	6	4	4	-1	4	4	8	9	5	1	2
20001497990	1497990	75	-1	0	0	0	0	3	2	-1	3	1	3	2	-1	5	4	7	-1	4	2	3	9	9	1	3
20001498009	1498009	7	-1	0	0	0	0	3	2	-1	3	1	3	2	-1	2	1	6	-1	5	3	4	9	9	1	4
20001498016	1498016	81	-1	0	1	0	0	3	2	-1	2	1	3	2	-1	1	6	4	-1	3	2	6	7	5	1	2
20001498023	1498023	81	-1	0	1	1	81	4	2	-1	3	1	3	2	-1	6	1	4	-1	4	3	4	7	9	1	4
20001498030	1498030	15	-1	0	0	0	0	3	2	-1	1	1	3	2	-1	5	4	7	-1	4	3	3	9	9	1	1
20001498047	1498047	15	-1	0	0	0	0	3	1	-1	1	1	3	2	-1	6	1	7	-1	4	2	2	9	7	1	4
20001498054	1498054	75	-1	0	1	0	0	3	2	-1	2	1	3	2	-1	8	4	5	-1	5	2	8	9	7	1	4
20001498061	1498061	75	-1	0	0	0	0	8	1	-1	2	1	1	1	-1	2	1	7	-1	4	2	8	9	9	1	3
20001498078	1498078	75	-1	0	1	0	0	3	1	-1	1	1	3	2	-1	5	1	5	-1	5	3	8	4	5	1	4
20001498085	1498085	75	-1	0	0	0	0	3	1	-1	2	2	3	2	-1	8	4	4	-1	5	3	8	7	3	5	2
20001498092	1498092	15	-1	0	0	0	0	5	2	-1	2	1	3	1	-1	7	4	2	-1	4	4	8	7	7	2	4
20001498108	1498108	11	-1	0	0	0	0	4	1	-1	2	4	3	1	-1	1	1	5	-1	4	3	4	3	9	1	4
20001498115	1498115	5	-1	0	1	0	0	4	1	-1	2	1	3	1	-1	2	1	5	-1	6	2	8	9	7	1	2
20001498122	1498122	34	-1	0	0	0	0	4	1	-1	2	1	3	1	-1	1	6	5	-1	3	3	4	9	9	1	2
20001498139	1498139	75	-1	0	0	0	0	4	2	-1	2	3	3	2	-1	2	6	4	-1	4	5	3	7	9	1	3
20001498146	1498146	75	-1	0	0	0	0	8	1	-1	3	2	3	2	-1	7	4	4	-1	3	3	5	9	3	1	2
20001498153	1498153	75	-1	0	0	0	0	6	1	-1	1	1	3	1	-1	2	7	9	-1	2	2	2	9	9	1	2
20001498160	1498160	75	-1	0	1	0	0	6	2	-1	2	1	3	1	-1	5	6	4	-1	6	5	8	3	3	2	3
20001498177	1498177	75	-1	0	0	0	0	3	2	-1	4	2	3	2	-1	1	6	4	-1	4	5	4	5	7	1	2
20001498184	1498184	7	-1	0	0	0	0	5	2	-1	2	2	3	1	-1	5	1	2	-1	4	6	8	2	3	3	4
20001498191	1498191	81	-1	0	0	0	0	4	2	-1	2	2	3	1	-1	8	6	4	-1	3	5	4	3	5	1	2
20001498207	1498207	81	-1	0	1	1	81	4	2	-1	2	4	3	1	-1	6	6	4	-1	5	3	3	9	5	1	4
20001498214	1498214	81	-1	0	0	0	0	4	2	-1	2	2	3	1	-1	6	3	5	-1	5	6	8	2	2	1	1
20001498221	1498221	15	-1	0	1	0	0	5	1	-1	2	2	3	1	-1	2	4	4	-1	5	4	8	6	3	1	4
20001498238	1498238	11	-1	0	1	0	0	4	1	-1	4	1	3	1	-1	1	1	5	-1	4	4	5	4	7	0	2
20001498245	1498245	44	-1	0	1	0	0	8	1	-1	2	2	3	1	-1	2	7	4	-1	3	4	8	5	9	1	3
20001498252	1498252	34	-1	0	0	0	0	3	1	-1	3	1	3	2	-1	1	1	7	-1	4	2	4	9	8	1	2
20001498269	1498269	75	-1	0	1	0	0	8	1	-1	2	2	3	1	-1	6	4	4	-1	5	3	8	9	7	1	4
20001498276	1498276	75	-1	0	0	0	0	5	1	-1	4	3	3	1	-1	3	4	4	-1	5	4	4	7	7	2	2
20001498283	1498283	75	-1	0	0	0	0	7	2	-1	1	1	3	1	-1	2	1	5	-1	5	3	8	6	4	1	2
20001498290	1498290	75	-1	0	0	0	0	5	2	-1	2	2	3	1	-1	2	6	3	-1	4	3	6	7	7	1	4
20001498306	1498306	6	-1	0	0	0	0	6	1	-1	1	1	3	1	-1	5	1	6	-1	4	2	8	8	7	1	2
20001498313	1498313	75	-1	0	0	0	0	4	1	-1	2	1	3	2	-1	1	4	3	-1	4	0	8	0	9	1	4
20001498320	1498320	23	-1	0	0	0	0	4	2	-1	5	1	3	1	-1	1	1	5	-1	2	2	3	9	9	1	2
20001498337	1498337	75	-1	0	1	0	0	6	1	-1	2	3	3	1	-1	2	1	4	-1	5	3	8	7	7	1	4
20001498344	1498344	75	-1	0	0	0	0	4	2	-1	1	1	3	2	-1	1	6	5	-1	3	3	3	6	7	1	3
20001498351	1498351	51	-1	0	1	1	51	5	1	-1	3	1	3	1	-1	2	6	4	-1	5	6	8	3	8	1	2
20001498368	1498368	42	-1	0	1	0	0	4	1	-1	3	4	3	1	-1	1	1	4	-1	5	6	8	5	7	1	4
20001498375	1498375	81	-1	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0
20001498382	1498382	52	-1	0	0	0	0	6	1	-1	2	1	3	1	-1	5	1	7	-1	5	4	4	3	7	2	2
20001498399	1498399	9	-1	0	1	0	0	3	2	-1	1	1	3	2	-1	1	6	7	-1	5	4	3	7	9	1	2
20001498405	1498405	19	-1	0	0	0	0	3	1	-1	2	3	3	2	-1	5	1	4	-1	4	3	3	8	7	1	2
20001498412	1498412	81	-1	0	0	0	0	3	2	-1	3	1	3	2	-1	6	1	6	-1	4	3	8	7	9	1	2
20001498429	1498429	15	-1	0	0	0	0	3	2	-1	2	1	3	2	-1	5	6	4	-1	3	6	4	2	7	1	4
20001498436	1498436	81	-1	0	1	0	0	3	2	-1	2	2	3	1	-1	5	6	6	-1	4	2	8	8	8	1	2
20001498443	1498443	75	-1	0	1	0	0	5	2	-1	3	2	3	1	-1	2	1	2	-1	5	4	8	9	9	1	2
20001498450	1498450	15	-1	0	1	1	75	4	1	-1	5	1	3	1	-1	2	4	7	-1	5	3	8	7	5	1	4
20001498467	1498467	34	-1	0	0	0	0	5	1	-1	4	1	3	1	-1	7	1	6	-1	3	2	8	9	7	1	2
20001498474	1498474	75	-1	0	1	0	0	2	1	-1	3	1	3	2	-1	5	6	9	-1	4	2	3	9	7	1	2
20001498481	1498481	81	-1	0	0	0	0	5	2	-1	2	2	3	2	-1	7	4	2	-1	2	8	8	2	2	3	3
20001498498	1498498	75	-1	0	0	0	0	3	1	-1	1	1	4	2	-1	5	6	9	-1	4	2	3	9	9	1	1
20001498504	1498504	34	-1	0	1	1	51	4	1	-1	4	3	3	1	-1	1	1	4	-1	5	3	3	4	9	1	1
20001498511	1498511	42	-1	0	1	0	0	4	1	-1	2	2	1	1	-1	1	1	6	-1	5	4	4	9	9	1	2
20001498528	1498528	49	-1	0	1	0	0	3	1	-1	2	3	3	2	-1	5	6	3	-1	3	2	3	9	9	1	1
20001498535	1498535	75	-1	0	0	0	0	5	2	-1	1	1	3	1	-1	8	6	9	-1	4	2	2	9	9	1	2
20001498542	1498542	75	-1	0	0	0	0	3	2	-1	2	3	3	2	-1	1	1	5	-1	4	2	3	9	4	1	3
20001498559	1498559	81	-1	0	0	0	0	4	2	-1	2	2	3	1	-1	8	6	4	-1	4	5	8	3	4	4	1
20001498566	1498566	81	-1	0	1	1	81	6	2	-1	2	2	3	1	-1	8	3	3	-1	5	3	8	9	2	1	2
20001498573	1498573	51	-1	0	1	1	51	3	1	-1	1	1	3	2	-1	1	4	5	-1	5	5	4	7	7	1	2
20001498580	1498580	49	-1	0	0	0	0	3	1	-1	1	1	3	1	-1	1	1	3	-1	3	3	4	7	7	2	2
20001498597	1498597	75	-1	0	1	0	0	5	2	-1	4	1	3	1	-1	3	1	4	-1	4	2	2	7	7	1	2
20001498603	1498603	81	-1	0	0	0	0	8	2	-1	2	2	1	2	-1	2	6	4	-1	3	6	8	2	2	5	3
20001498610	1498610	75	-1	0	0	0	0	4	1	-1	2	1	3	2	-1	1	4	3	-1	3	3	8	2	3	1	3
20001498627	1498627	75	-1	0	0	0	0	3	1	-1	2	4	3	1	-1	1	4	3	-1	4	3	8	8	6	1	4
20001498634	1498634	75	-1	0	0	0	0	4	2	-1	2	2	3	1	-1	3	1	4	-1	6	4	8	6	7	5	2
20001498641	1498641	81	-1	0	0	0	0	5	2	-1	2	2	3	1	-1	2	3	4	-1	3	6	8	3	2	1	1
20001498658	1498658	81	-1	0	1	1	81	4	2	-1	1	1	3	1	-1	1	6	7	-1	5	1	8	9	9	1	4
20001498665	1498665	15	-1	0	0	0	0	1	1	-1	1	1	3	2	-1	7	6	9	-1	3	2	2	9	9	1	2
20001498672	1498672	75	-1	0	0	0	0	4	2	-1	1	1	3	2	-1	5	4	8	-1	5	2	3	9	9	1	2
20001498689	1498689	81	-1	0	0	0	0	2	2	-1	4	1	3	2	-1	5	1	6	-1	5	2	8	7	9	1	3
20001498696	1498696	75	-1	0	0	0	0	3	1	-1	1	1	3	2	-1	2	6	7	-1	4	2	8	9	9	1	2
20001498702	1498702	49	-1	0	0	0	0	2	1	-1	1	1	3	2	-1	1	6	6	-1	3	3	3	9	6	1	2
20001498719	1498719	75	-1	0	0	0	0	3	1	-1	2	1	3	2	-1	5	1	6	-1	3	3	3	9	9	1	4
20001498726	1498726	9	-1	0	1	0	0	3	1	-1	1	1	6	2	-1	1	3	7	-1	4	2	8	7	9	1	4
20001498733	1498733	26	-1	0	0	0	0	3	2	-1	4	1	3	2	-1	1	6	5	-1	5	3	4	9	9	1	2
20001498740	1498740	75	-1	0	0	0	0	3	2	-1	2	1	3	1	-1	6	4	4	-1	5	3	4	9	9	1	3
20001498757	1498757	75	-1	0	0	0	0	3	2	-1	2	1	3	2	-1	2	6	4	-1	4	2	8	5	4	1	1
20001498764	1498764	81	-1	0	1	1	81	8	2	-1	2	2	3	1	-1	1	4	6	-1	4	4	4	7	7	1	4
20001498771	1498771	75	-1	0	0	0	0	2	1	-1	2	1	3	2	-1	1	1	5	-1	3	3	4	9	7	1	2
20001498788	1498788	10	-1	0	0	0	0	3	1	-1	4	1	3	2	-1	1	3	3	-1	3	6	3	1	9	1	3
20001498795	1498795	11	-1	0	0	0	0	5	1	-1	2	2	3	1	-1	1	6	3	-1	4	6	7	2	3	1	3
20001498801	1498801	75	-1	0	0	0	0	5	1	-1	3	1	3	1	-1	1	1	5	-1	4	4	3	9	8	1	3
20001498818	1498818	15	-1	0	1	0	0	4	1	-1	4	1	3	1	-1	7	1	7	-1	5	2	8	9	7	1	4
20001498825	1498825	75	-1	0	0	0	0	4	1	-1	2	1	3	2	-1	1	6	4	-1	3	4	8	7	3	1	3
20001498832	1498832	34	-1	0	0	0	0	3	2	-1	3	1	3	2	-1	1	1	6	-1	4	2	8	7	5	1	2
20001498849	1498849	75	-1	0	0	0	0	3	2	-1	4	1	3	1	-1	6	1	4	-1	3	3	8	9	9	1	2
20001498856	1498856	15	-1	0	0	0	0	5	1	-1	2	2	3	1	-1	8	4	5	-1	5	3	3	3	2	1	2
20001498863	1498863	75	-1	0	0	0	0	2	2	-1	1	1	3	2	-1	6	1	7	-1	4	4	4	8	9	1	3
20001498870	1498870	30	-1	0	0	0	0	2	2	-1	2	1	3	2	-1	2	6	4	-1	5	3	6	7	7	1	2
20001498887	1498887	7	-1	0	1	0	0	3	2	-1	3	1	3	2	-1	5	6	4	-1	3	3	3	8	9	1	2
20001498894	1498894	8	-1	0	0	0	0	3	1	-1	2	4	3	2	-1	5	1	5	-1	5	3	6	9	7	1	4
20001498900	1498900	49	-1	0	0	0	0	3	1	-1	2	4	3	2	-1	5	1	5	-1	4	4	4	9	7	1	3
20001498917	1498917	9	-1	0	0	0	0	4	1	-1	2	1	3	1	-1	2	1	4	-1	4	4	8	3	3	1	4
20001498924	1498924	23	-1	0	0	0	0	2	2	-1	1	1	3	2	-1	1	6	5	-1	4	3	4	5	7	3	2
20001498931	1498931	17	-1	0	1	0	0	5	1	-1	4	1	3	1	-1	1	6	9	-1	5	2	8	9	8	1	3
20001498948	1498948	75	-1	0	1	0	0	7	2	-1	5	1	3	1	-1	3	6	9	-1	5	2	8	9	8	1	2
20001498955	1498955	75	-1	0	0	0	0	7	1	-1	2	2	3	1	-1	8	4	3	-1	5	0	2	0	2	2	2
20001498962	1498962	75	-1	0	0	0	0	4	1	-1	1	1	3	2	-1	7	6	6	-1	5	2	8	9	7	1	3
20001498979	1498979	75	-1	0	0	0	0	7	2	-1	1	1	3	2	-1	5	6	8	-1	4	2	2	9	9	1	4
20001498986	1498986	75	-1	0	0	0	0	6	1	-1	2	1	3	1	-1	5	4	4	-1	3	6	4	7	9	1	1
20001498993	1498993	81	-1	0	1	1	81	8	2	-1	2	2	3	1	-1	8	1	2	-1	3	6	3	2	2	5	2
20001499002	1499002	81	-1	0	0	0	0	8	1	-1	2	2	3	1	-1	2	4	3	-1	5	8	8	2	2	4	3
20001499019	1499019	75	-1	0	1	0	0	3	2	-1	4	1	3	1	-1	1	6	4	-1	6	6	4	7	7	1	3
20001499026	1499026	75	-1	0	1	0	0	4	1	-1	1	3	3	1	-1	8	6	4	-1	5	4	3	8	9	1	2
20001499033	1499033	81	-1	0	1	1	81	4	2	-1	2	2	3	1	-1	5	1	2	-1	4	5	8	2	2	1	2
20001499040	1499040	81	-1	0	0	0	0	3	2	-1	4	2	3	2	-1	2	6	4	-1	4	3	8	7	9	1	4
20001499057	1499057	12	-1	0	0	0	0	2	1	-1	1	1	3	2	-1	5	1	9	-1	4	2	2	9	9	1	2
20001499064	1499064	75	-1	0	0	0	0	5	2	-1	2	2	3	2	-1	1	1	4	-1	4	4	4	9	4	1	4
20001499071	1499071	49	-1	0	0	0	0	4	1	-1	3	1	3	2	-1	1	6	5	-1	4	4	3	8	9	1	2
20001499088	1499088	21	-1	0	0	0	0	4	2	-1	2	2	3	2	-1	3	2	4	-1	3	5	4	8	7	1	2
20001499095	1499095	75	-1	0	1	0	0	3	1	-1	1	1	3	2	-1	1	3	8	-1	4	2	8	9	8	1	4
20001499101	1499101	34	-1	0	1	0	0	4	1	-1	2	2	3	1	-1	1	1	2	-1	2	0	6	0	3	1	2
20001499118	1499118	75	-1	0	1	0	0	3	2	-1	4	1	3	2	-1	0	6	5	-1	4	3	8	9	9	1	2
20001499125	1499125	75	-1	0	0	0	0	4	1	-1	3	3	3	1	-1	1	1	4	-1	4	2	2	3	7	2	4
20001499132	1499132	75	-1	0	0	0	0	3	1	-1	3	1	3	2	-1	5	1	4	-1	5	4	4	9	7	1	2
20001499149	1499149	75	-1	0	0	0	0	3	2	-1	3	1	3	2	-1	8	6	6	-1	5	3	8	8	6	1	2
20001499156	1499156	75	-1	0	0	0	0	3	2	-1	3	1	3	2	-1	2	6	6	-1	5	3	8	7	7	1	2
20001499163	1499163	75	-1	0	1	0	0	6	1	-1	1	1	3	1	-1	5	3	6	-1	5	2	3	9	7	1	3
20001499170	1499170	75	-1	0	0	0	0	4	2	-1	2	5	1	1	-1	8	1	3	-1	6	4	8	9	5	1	2
20001499187	1499187	15	-1	0	0	0	0	1	0	-1	3	1	1	1	-1	0	5	5	-1	5	3	3	3	8	0	2
20001499194	1499194	27	-1	0	1	0	0	3	2	-1	1	1	3	1	-1	1	1	5	-1	5	4	8	9	7	1	2
20001499200	1499200	52	-1	0	0	0	0	3	1	-1	2	1	3	2	-1	5	1	6	-1	4	2	5	4	1	1	1
20001499217	1499217	10	-1	0	0	0	0	3	1	-1	4	1	3	2	-1	1	1	4	-1	4	3	3	9	9	1	4
20001499224	1499224	9	-1	0	0	0	0	2	2	-1	1	1	3	2	-1	1	1	8	-1	5	2	2	9	9	1	3
20001499231	1499231	75	-1	0	1	0	0	4	1	-1	1	1	3	1	-1	1	1	4	-1	4	2	8	9	8	1	3
20001499248	1499248	26	-1	0	0	0	0	3	2	-1	3	1	3	2	-1	8	1	4	-1	2	3	3	7	9	1	2
20001499255	1499255	27	-1	0	0	0	0	3	1	-1	1	1	3	2	-1	6	6	6	-1	3	3	1	4	6	1	4
20001499262	1499262	17	-1	0	0	0	0	3	2	-1	4	1	3	2	-1	1	1	4	-1	4	2	3	9	9	1	3
20001499279	1499279	11	-1	0	0	0	0	3	1	-1	1	1	3	2	-1	5	1	5	-1	4	3	3	9	9	1	4
20001499286	1499286	15	-1	0	0	0	0	3	2	-1	4	1	3	2	-1	0	7	4	-1	5	5	8	9	8	1	4
20001499293	1499293	14	-1	0	0	0	0	2	0	-1	0	1	1	1	-1	0	5	2	-1	4	5	2	5	9	1	2
20001499309	1499309	14	-1	0	0	0	0	2	1	-1	1	1	3	2	-1	6	6	9	-1	4	2	3	9	8	1	2
20001499316	1499316	15	-1	0	1	0	0	3	2	-1	2	1	3	2	-1	1	6	4	-1	4	2	8	7	5	1	2
20001499323	1499323	81	-1	0	1	1	81	6	2	-1	2	2	3	1	-1	8	6	4	-1	4	6	7	4	4	1	3
20001499330	1499330	6	-1	0	0	0	0	2	2	-1	3	1	3	2	-1	1	6	5	-1	4	2	8	7	7	1	2
20001499347	1499347	34	-1	0	1	1	51	4	2	-1	4	1	3	1	-1	1	6	7	-1	4	3	8	2	2	1	2
20001499354	1499354	11	-1	0	1	1	11	6	1	-1	3	1	3	1	-1	8	6	5	-1	4	3	3	9	9	2	2
20001499361	1499361	15	-1	0	0	0	0	3	2	-1	1	1	3	2	-1	6	6	5	-1	3	2	8	7	7	1	4
20001499378	1499378	75	-1	0	1	0	0	6	1	-1	3	1	3	1	-1	2	6	5	-1	4	7	8	3	3	1	4
20001499385	1499385	34	-1	0	0	0	0	3	1	-1	1	1	3	2	-1	1	1	5	-1	3	3	3	7	7	1	2
20001499392	1499392	9	-1	0	1	1	9	5	2	-1	1	1	3	1	-1	5	6	9	-1	6	3	3	9	9	1	4
20001499408	1499408	15	-1	0	1	0	0	5	1	-1	1	1	3	1	-1	6	4	9	-1	5	2	3	9	9	1	4
20001499415	1499415	75	-1	0	1	0	0	5	2	-1	2	2	3	1	-1	8	1	4	-1	5	4	8	7	3	1	3
20001499422	1499422	49	-1	0	0	0	0	5	1	-1	2	1	3	1	-1	1	1	7	-1	4	4	4	9	9	1	2
20001499439	1499439	27	-1	0	0	0	0	6	2	-1	2	2	2	1	-1	1	1	5	-1	5	3	3	7	9	2	2
20001499446	1499446	34	-1	0	0	0	0	4	1	-1	3	2	1	1	-1	1	1	5	-1	3	2	3	9	9	3	2
20001499453	1499453	14	-1	0	0	0	0	4	2	-1	2	1	3	2	-1	3	6	5	-1	5	3	3	3	7	1	1
20001499460	1499460	81	-1	0	1	0	0	3	2	-1	2	2	3	1	-1	1	4	4	-1	4	4	8	5	5	1	3
20001499477	1499477	15	-1	0	0	0	0	5	1	-1	2	3	3	2	-1	5	4	6	-1	5	3	4	7	9	1	4
20001499484	1499484	81	-1	0	0	0	0	3	2	-1	2	2	3	1	-1	1	4	4	-1	4	4	4	6	7	1	3
20001499491	1499491	17	-1	0	1	0	0	2	1	-1	5	1	3	2	-1	1	1	4	-1	2	4	3	4	9	1	2
20001499507	1499507	2	-1	0	1	0	0	2	2	-1	1	1	3	2	-1	1	6	6	-1	6	2	3	9	9	1	3
20001499514	1499514	10	-1	0	1	0	0	3	1	-1	2	4	3	2	-1	8	1	4	-1	5	2	3	7	5	1	3
20001499521	1499521	81	-1	0	1	0	0	6	2	-1	2	2	3	1	-1	2	6	4	-1	4	6	8	2	4	1	2
20001499538	1499538	12	-1	0	0	0	0	2	1	-1	2	1	3	2	-1	1	1	5	-1	4	3	3	8	8	2	4
20001499545	1499545	37	-1	0	1	0	0	2	1	-1	1	1	3	2	-1	5	4	7	-1	4	3	2	8	9	1	4
20001499552	1499552	56	-1	0	0	0	0	1	1	-1	1	1	3	2	-1	6	1	6	-1	4	3	3	9	9	1	2
20001499569	1499569	81	-1	0	0	0	0	7	2	-1	2	2	3	2	-1	2	1	3	-1	3	5	8	2	3	1	2
20001499576	1499576	75	-1	0	0	0	0	5	1	-1	2	2	3	1	-1	1	4	8	-1	5	1	8	5	8	1	2
20001499583	1499583	2	-1	0	1	0	0	2	1	-1	5	1	3	2	-1	5	7	7	-1	4	4	4	7	7	1	4
20001499590	1499590	47	-1	0	1	0	0	4	1	-1	2	1	3	1	-1	5	7	5	-1	4	2	8	9	9	1	1
20001499606	1499606	75	-1	0	0	0	0	3	1	-1	3	2	3	1	-1	8	2	5	-1	5	6	4	2	9	3	2
20001499613	1499613	75	-1	0	0	0	0	3	1	-1	1	1	3	2	-1	1	7	9	-1	4	2	2	9	9	1	2
20001499620	1499620	9	-1	0	0	0	0	4	2	-1	3	1	3	1	-1	5	1	4	-1	4	3	8	8	8	1	3
20001499637	1499637	75	-1	0	1	0	0	5	2	-1	2	4	3	1	-1	5	1	5	-1	4	5	4	8	9	1	2
20001499644	1499644	75	-1	0	0	0	0	3	2	-1	1	1	3	2	-1	1	1	9	-1	6	2	2	7	6	1	2
20001499651	1499651	75	-1	0	0	0	0	6	2	-1	1	1	3	1	-1	5	1	5	-1	4	2	2	9	9	2	2
20001499668	1499668	75	-1	0	1	0	0	3	1	-1	4	1	3	2	-1	2	3	5	-1	5	2	4	7	5	1	4
20001499675	1499675	81	-1	0	0	0	0	4	2	-1	2	2	3	1	-1	2	1	3	-1	4	7	7	3	6	5	2
20001499682	1499682	11	-1	0	1	0	0	3	1	-1	1	1	3	1	-1	1	1	6	-1	4	3	4	2	8	1	2
20001499699	1499699	75	-1	0	0	0	0	3	2	-1	4	1	3	2	-1	6	1	7	-1	4	2	8	9	6	1	2
20001499705	1499705	81	-1	0	1	0	0	3	2	-1	2	1	3	2	-1	2	4	7	-1	5	3	8	3	7	1	2
20001499712	1499712	81	-1	0	0	0	0	9	2	-1	2	2	4	1	-1	2	2	3	-1	4	0	8	2	2	4	2
20001499729	1499729	46	-1	0	0	0	0	6	1	-1	1	1	3	1	-1	6	1	6	-1	2	2	2	9	9	1	2
20001499736	1499736	36	-1	0	0	0	0	6	1	-1	2	2	3	1	-1	1	3	2	-1	1	4	4	7	7	1	2
20001499743	1499743	34	-1	0	1	0	0	4	1	-1	3	2	1	1	-1	1	6	4	-1	3	3	6	9	7	1	2
20001499750	1499750	75	-1	0	1	0	0	4	2	-1	1	1	3	1	-1	1	1	8	-1	5	2	8	9	9	1	4
20001499767	1499767	47	-1	0	0	0	0	4	1	-1	1	1	3	2	-1	1	1	4	-1	5	3	8	9	7	1	2
20001499774	1499774	75	-1	0	0	0	0	4	2	-1	2	2	3	1	-1	1	1	3	-1	5	6	4	6	6	1	4
20001499781	1499781	34	-1	0	0	0	0	2	1	-1	5	1	1	2	-1	1	1	6	-1	0	2	6	8	7	1	2
